customer_id,signup_date,acquisition_channel,signup_discount,plan_type,meals_per_week,servings,weekly_price,weeks_active,weeks_skipped,skip_rate,times_paused,support_contacts,delivery_issues,app_sessions_last_30_days,avg_recipe_rating,avg_recipe_difficulty_rating,nps_score,churned,weeks_to_churn
HF-00213,2022-12-06,paid_social,free_first_box,Family,2,2,21.24,1,0,0.36,2,2,0,4,4.0,3.9,31,0,
HF-00214,2024-03-08,paid_social,none,Veggie,5,4,98.5,60,4,0.06,0,0,0,21,5.0,3.3,93,0,
HF-00215,2022-11-27,paid_social,none,Pescatarian,2,4,40.87,62,2,0.03,1,2,1,10,5.0,1.8,82,0,
HF-00216,2023-10-02,referral,30_percent,Classic,4,2,41.73,88,2,0.02,0,1,0,21,5.0,2.4,78,0,
HF-00217,2023-05-21,paid_social,free_first_box,Family,4,2,40.23,32,13,0.42,3,3,1,7,4.6,2.6,53,0,
HF-00218,2022-12-14,paid_social,50_percent,Veggie,4,4,77.44,17,4,0.25,2,2,1,7,4.1,3.0,-6,0,
HF-00219,2023-04-18,organic,free_first_box,Classic,2,2,18.17,28,6,0.23,2,2,2,8,5.0,3.2,99,1,28
HF-00220,2022-08-19,tv_ad,30_percent,Veggie,3,2,28.48,82,0,0.0,1,1,0,14,5.0,2.3,70,0,
HF-00221,2022-07-09,organic,30_percent,Classic,4,4,76.05,63,3,0.05,0,0,0,14,4.7,3.4,48,0,
HF-00222,2022-08-13,paid_social,30_percent,Classic,3,2,32.19,47,7,0.15,0,2,1,15,3.9,2.0,20,0,
HF-00223,2023-01-20,paid_social,50_percent,Fit_and_Wholesome,3,2,30.16,33,15,0.45,2,2,1,6,3.7,2.7,6,0,
HF-00224,2023-01-12,tv_ad,50_percent,Classic,3,2,27.67,60,14,0.24,0,1,1,13,4.2,2.6,70,0,
HF-00225,2022-10-10,paid_social,50_percent,Fit_and_Wholesome,2,2,22.87,22,5,0.25,3,4,2,4,5.0,2.2,100,0,
HF-00226,2023-09-25,paid_social,30_percent,Classic,4,2,38.52,34,9,0.26,1,3,2,12,5.0,2.6,74,1,30
HF-00227,2023-09-20,referral,free_first_box,Classic,4,2,40.42,36,9,0.25,1,3,1,6,3.6,2.6,100,1,16
HF-00228,2024-01-15,organic,30_percent,Family,5,2,48.25,86,0,0.0,0,0,0,20,4.6,2.6,100,0,
HF-00229,2022-09-16,organic,free_first_box,Classic,3,2,25.9,50,11,0.23,1,2,1,12,3.7,3.3,78,0,
HF-00230,2022-12-25,paid_social,none,Veggie,4,2,37.19,88,0,0.0,0,0,0,13,4.2,3.3,64,0,
HF-00231,2023-12-11,paid_social,50_percent,Veggie,2,2,19.06,64,6,0.09,2,1,1,15,4.1,1.9,55,0,
HF-00232,2023-04-01,tv_ad,30_percent,Veggie,3,2,31.74,51,3,0.07,0,0,0,16,5.0,2.6,85,0,
HF-00233,2023-02-15,paid_social,50_percent,Pescatarian,3,4,60.57,34,13,0.37,2,3,0,11,4.0,2.8,14,0,
HF-00234,2023-10-11,organic,50_percent,Fit_and_Wholesome,5,2,50.18,77,1,0.01,0,0,0,16,5.0,3.0,98,0,
HF-00235,2022-11-14,organic,50_percent,Classic,4,4,75.82,67,13,0.2,1,2,1,8,5.0,3.3,100,0,
HF-00236,2023-11-08,organic,50_percent,Pescatarian,5,2,52.44,57,15,0.26,1,2,1,12,5.0,3.0,100,0,
HF-00237,2022-08-13,paid_social,50_percent,Classic,4,2,40.37,91,1,0.01,0,2,0,11,3.5,4.1,44,0,
HF-00238,2024-03-29,paid_social,50_percent,Veggie,4,4,79.6,33,14,0.41,1,4,2,5,4.2,3.3,45,0,
HF-00239,2022-08-22,referral,free_first_box,Family,2,2,22.22,74,5,0.07,1,1,1,10,4.4,3.1,94,1,27
HF-00240,2023-11-15,influencer,30_percent,Veggie,4,4,82.33,83,3,0.03,1,1,0,17,5.0,2.0,94,0,
HF-00241,2023-10-26,tv_ad,50_percent,Fit_and_Wholesome,3,2,32.25,64,3,0.05,1,0,0,15,5.0,2.5,65,0,
HF-00242,2024-04-06,paid_social,50_percent,Fit_and_Wholesome,3,2,29.45,18,6,0.34,2,3,2,8,3.8,3.5,7,0,
HF-00243,2023-01-09,paid_social,30_percent,Pescatarian,2,4,37.91,51,10,0.19,1,2,1,12,5.0,2.8,68,0,
HF-00244,2023-11-03,tv_ad,50_percent,Family,3,2,31.92,66,16,0.25,0,1,1,12,4.2,2.3,47,0,
HF-00245,2023-08-31,organic,30_percent,Classic,3,2,27.21,72,2,0.03,1,0,0,15,5.0,1.9,92,0,
HF-00246,2023-04-17,influencer,none,Classic,3,4,63.77,62,10,0.16,0,1,1,16,5.0,1.4,100,0,
HF-00247,2022-08-21,paid_social,30_percent,Veggie,3,4,59.94,43,6,0.14,1,2,1,13,4.4,2.9,91,1,29
HF-00248,2023-11-23,referral,none,Fit_and_Wholesome,5,2,47.78,85,5,0.06,0,0,0,22,5.0,1.9,100,0,
HF-00249,2022-04-23,organic,50_percent,Classic,4,2,37.46,73,0,0.0,0,0,0,17,4.6,3.2,39,0,
HF-00250,2024-04-09,organic,50_percent,Classic,3,2,27.38,64,1,0.01,0,1,2,8,4.8,3.0,85,0,
HF-00251,2023-05-12,referral,free_first_box,Classic,3,2,30.22,40,13,0.32,0,4,2,8,4.7,2.9,65,0,
HF-00252,2023-03-18,paid_social,50_percent,Family,2,2,19.95,12,4,0.3,3,4,2,3,3.3,3.3,26,1,7
HF-00253,2023-07-18,referral,none,Fit_and_Wholesome,3,4,57.41,63,3,0.05,1,0,0,21,4.7,3.1,87,0,
HF-00254,2022-09-25,paid_social,free_first_box,Classic,2,2,19.25,12,5,0.44,2,2,1,8,4.4,3.7,26,0,
HF-00255,2023-05-25,referral,free_first_box,Classic,5,4,97.06,42,9,0.23,2,2,1,8,4.4,1.5,68,1,24
HF-00256,2024-03-17,tv_ad,50_percent,Classic,3,2,31.12,45,18,0.39,2,3,1,13,5.0,2.9,100,0,
HF-00257,2023-01-21,paid_social,50_percent,Classic,2,2,19.85,44,6,0.13,0,1,1,9,4.0,3.3,31,1,19
HF-00258,2023-01-22,influencer,free_first_box,Classic,3,4,59.12,9,3,0.29,3,3,2,5,4.1,3.3,9,1,5
HF-00259,2022-04-23,paid_social,50_percent,Pescatarian,3,2,27.36,73,20,0.27,1,1,1,13,4.2,3.2,30,0,
HF-00260,2023-09-05,organic,free_first_box,Family,3,2,29.34,57,13,0.22,1,1,1,13,3.8,2.6,62,1,30
HF-00261,2023-09-17,tv_ad,none,Classic,2,2,19.13,82,8,0.1,2,0,0,13,5.0,1.1,100,0,
HF-00262,2022-03-22,paid_social,30_percent,Classic,5,4,100.44,50,14,0.28,2,0,1,6,5.0,2.1,100,0,
HF-00263,2023-11-30,paid_social,50_percent,Classic,2,2,20.29,37,9,0.25,1,1,0,10,2.7,2.2,-15,0,
HF-00264,2022-04-23,referral,50_percent,Veggie,2,2,21.54,77,1,0.02,1,1,0,14,3.8,1.5,79,0,
HF-00265,2022-01-02,paid_social,free_first_box,Classic,2,4,38.95,63,16,0.25,1,2,1,8,3.6,3.8,21,1,32
HF-00266,2023-10-04,organic,free_first_box,Classic,3,2,26.22,62,22,0.35,0,2,0,14,5.0,2.5,71,1,48
HF-00267,2022-08-08,influencer,30_percent,Classic,2,4,41.9,31,6,0.19,2,1,1,14,5.0,3.0,38,1,26
HF-00268,2023-07-20,referral,none,Fit_and_Wholesome,2,2,18.09,84,7,0.08,1,0,0,15,4.1,2.5,98,0,
HF-00269,2024-05-04,paid_social,free_first_box,Fit_and_Wholesome,3,2,27.73,20,6,0.31,1,3,1,1,4.5,4.1,4,1,10
HF-00270,2024-01-06,referral,50_percent,Veggie,3,4,59.79,59,6,0.09,1,1,1,14,5.0,2.5,100,1,31
HF-00271,2022-08-13,organic,30_percent,Classic,2,4,40.52,80,10,0.13,2,2,0,16,4.7,2.1,75,0,
HF-00272,2023-01-20,paid_social,50_percent,Pescatarian,3,4,58.82,26,7,0.27,1,1,0,6,5.0,3.5,72,0,
HF-00273,2023-02-07,referral,50_percent,Family,3,4,58.8,62,11,0.18,1,1,1,12,5.0,2.2,94,0,
HF-00274,2023-09-30,organic,50_percent,Classic,2,2,19.18,61,2,0.03,0,1,1,19,4.9,2.8,100,0,
HF-00275,2022-05-10,organic,50_percent,Classic,3,2,32.77,50,8,0.16,2,1,1,14,4.1,2.8,100,0,
HF-00276,2022-02-22,paid_social,30_percent,Veggie,2,2,19.95,33,6,0.2,2,1,2,7,4.2,2.3,17,0,
HF-00277,2023-11-15,organic,free_first_box,Classic,2,4,37.98,61,27,0.44,1,2,1,11,4.3,3.5,10,1,51
HF-00278,2023-12-31,paid_social,50_percent,Classic,3,4,57.96,11,3,0.26,2,3,1,2,5.0,3.7,52,1,10
HF-00279,2023-11-03,paid_social,50_percent,Veggie,2,4,39.42,61,26,0.42,3,2,1,10,3.3,2.6,-15,1,60
HF-00280,2023-12-11,influencer,30_percent,Veggie,2,2,20.44,52,3,0.06,0,1,1,17,4.6,2.5,83,0,
HF-00281,2023-02-20,organic,50_percent,Classic,3,2,30.91,67,16,0.24,1,2,0,9,4.7,3.3,90,1,60
HF-00282,2022-09-04,paid_social,30_percent,Veggie,5,2,50.15,13,4,0.3,3,3,2,0,5.0,1.5,94,1,5
HF-00283,2024-04-15,paid_social,30_percent,Family,4,4,78.16,52,12,0.23,2,1,1,10,3.7,3.3,32,0,
HF-00284,2023-03-15,paid_social,50_percent,Classic,4,2,39.07,20,5,0.24,1,3,2,6,5.0,2.0,42,1,8
HF-00285,2022-07-22,paid_social,30_percent,Fit_and_Wholesome,4,4,81.31,85,0,0.0,0,0,0,17,3.8,2.6,48,0,
HF-00286,2022-07-03,paid_social,50_percent,Classic,5,2,47.61,20,8,0.42,1,3,3,8,4.0,3.1,27,1,8
HF-00287,2022-05-03,paid_social,none,Classic,4,2,38.99,77,0,0.0,0,0,0,16,4.5,2.1,56,0,
HF-00288,2023-02-05,referral,50_percent,Veggie,3,2,31.13,57,16,0.28,2,1,1,7,4.7,2.0,94,0,
HF-00289,2024-02-06,organic,30_percent,Classic,3,2,31.69,60,4,0.07,2,1,0,15,5.0,2.5,100,0,
HF-00290,2022-10-21,organic,none,Classic,2,2,19.57,77,3,0.05,0,0,1,20,4.6,3.3,100,0,
HF-00291,2022-10-07,organic,none,Classic,3,2,29.12,77,0,0.0,0,0,0,15,4.1,2.8,80,0,
HF-00292,2024-04-16,paid_social,free_first_box,Veggie,5,2,47.26,10,6,0.61,3,4,2,0,3.7,2.2,-31,1,4
HF-00293,2024-06-02,tv_ad,free_first_box,Fit_and_Wholesome,3,2,30.99,14,6,0.46,2,2,2,4,3.7,3.3,17,0,
HF-00294,2023-09-02,influencer,30_percent,Classic,4,4,82.48,68,0,0.0,1,0,1,19,5.0,2.5,94,0,
HF-00295,2022-07-17,influencer,50_percent,Fit_and_Wholesome,3,4,65.01,27,8,0.28,2,4,2,0,3.8,2.8,1,1,15
HF-00296,2024-06-25,influencer,50_percent,Classic,3,2,30.71,38,16,0.43,1,3,2,9,5.0,2.6,11,1,30
HF-00297,2023-05-26,tv_ad,free_first_box,Veggie,3,2,29.84,19,5,0.27,2,2,1,5,3.7,3.5,38,0,
HF-00298,2024-01-22,referral,30_percent,Classic,3,2,28.1,86,0,0.0,1,0,0,17,5.0,1.6,100,0,
HF-00299,2022-05-24,paid_social,50_percent,Fit_and_Wholesome,3,4,56.12,30,11,0.37,3,2,1,5,3.7,2.5,43,0,
HF-00300,2023-09-01,organic,none,Family,4,2,40.27,84,4,0.05,1,0,0,17,4.8,1.8,100,0,
HF-00301,2022-07-20,organic,30_percent,Family,4,2,44.62,70,1,0.02,1,0,0,15,4.5,2.0,92,0,
HF-00302,2022-05-04,organic,free_first_box,Classic,4,4,82.38,46,15,0.33,3,1,1,11,5.0,2.8,89,0,
HF-00303,2022-07-06,referral,50_percent,Pescatarian,2,2,22.19,87,0,0.0,0,0,0,17,4.6,2.5,98,0,
HF-00304,2022-11-22,paid_social,30_percent,Classic,4,4,80.33,49,8,0.17,0,1,0,19,4.2,3.2,77,0,
HF-00305,2023-04-09,paid_social,none,Family,3,2,30.66,72,5,0.07,0,0,0,18,4.8,1.4,81,0,
HF-00306,2022-12-15,tv_ad,50_percent,Classic,3,2,25.09,63,0,0.0,1,0,0,19,3.6,3.0,-8,0,
HF-00307,2024-02-10,referral,50_percent,Classic,4,2,41.45,98,9,0.09,0,0,1,24,5.0,2.4,90,0,
HF-00308,2023-10-22,referral,30_percent,Classic,3,4,58.72,87,10,0.12,0,2,0,19,5.0,1.5,100,0,
HF-00309,2024-02-03,paid_social,free_first_box,Classic,2,4,38.52,19,5,0.27,2,2,0,17,3.2,2.9,-15,1,12
HF-00310,2023-02-07,paid_social,none,Fit_and_Wholesome,3,2,29.29,84,0,0.0,0,0,0,17,5.0,2.6,73,0,
HF-00311,2022-12-12,influencer,30_percent,Family,4,2,39.21,27,9,0.34,1,2,2,9,4.0,3.1,39,1,16
HF-00312,2023-05-26,organic,free_first_box,Veggie,3,2,28.5,65,4,0.06,1,1,0,15,4.0,3.2,20,0,
HF-00313,2022-05-27,organic,30_percent,Fit_and_Wholesome,3,4,59.91,79,0,0.0,1,0,0,18,5.0,1.3,99,0,
HF-00314,2022-05-28,referral,30_percent,Fit_and_Wholesome,3,2,28.82,79,0,0.0,0,0,0,20,5.0,2.1,99,0,
HF-00315,2024-05-13,organic,50_percent,Classic,4,4,80.04,63,0,0.0,0,1,0,14,4.8,1.8,84,0,
HF-00316,2023-12-12,paid_social,free_first_box,Classic,4,2,36.95,31,11,0.36,3,4,2,7,4.0,3.5,-41,0,
HF-00317,2024-03-30,organic,none,Classic,3,2,29.51,74,6,0.09,1,0,1,16,5.0,2.2,100,0,
HF-00318,2023-05-04,referral,free_first_box,Classic,2,2,17.77,67,7,0.1,0,1,1,12,5.0,2.1,89,0,
HF-00319,2023-10-02,referral,50_percent,Classic,3,4,58.6,77,12,0.15,2,1,0,17,4.7,4.4,100,0,
HF-00320,2023-07-05,organic,30_percent,Classic,3,4,60.17,89,0,0.0,0,1,0,21,4.9,1.9,93,0,
HF-00321,2022-12-04,tv_ad,50_percent,Classic,4,2,36.71,32,11,0.35,1,4,1,8,4.2,2.6,69,1,31
HF-00322,2024-05-21,paid_social,30_percent,Classic,2,2,18.32,75,0,0.0,0,0,0,13,4.9,3.1,42,0,
HF-00323,2023-10-03,influencer,50_percent,Pescatarian,3,2,31.08,24,2,0.09,0,1,1,12,3.9,3.3,27,0,
HF-00324,2024-02-18,paid_social,50_percent,Classic,4,2,37.09,37,3,0.08,3,1,0,12,4.1,3.0,98,0,
HF-00325,2023-04-18,referral,free_first_box,Veggie,3,4,63.44,50,6,0.11,0,0,2,15,5.0,2.7,100,1,23
HF-00326,2022-05-31,paid_social,none,Veggie,4,2,42.33,82,0,0.0,0,0,1,14,5.0,2.3,100,0,
HF-00327,2023-02-19,paid_social,50_percent,Veggie,4,4,78.85,23,10,0.43,2,3,2,9,3.7,3.1,19,1,22
HF-00328,2022-10-25,referral,50_percent,Classic,4,4,78.27,52,5,0.09,0,2,0,14,5.0,2.2,69,0,
HF-00329,2023-09-03,paid_social,30_percent,Classic,3,4,60.28,25,11,0.44,2,2,1,15,5.0,2.1,100,1,19
HF-00330,2022-09-20,referral,30_percent,Classic,3,4,56.99,82,10,0.12,1,1,1,19,4.1,1.7,95,0,
HF-00331,2024-02-03,tv_ad,none,Classic,5,2,45.9,73,3,0.04,1,0,0,16,5.0,3.0,100,0,
HF-00332,2022-05-24,paid_social,50_percent,Classic,3,4,58.96,28,10,0.36,2,3,1,6,5.0,3.2,100,0,
HF-00333,2022-12-12,organic,50_percent,Veggie,2,2,19.69,60,12,0.2,0,1,0,13,5.0,2.3,77,1,20
HF-00334,2023-09-16,referral,30_percent,Fit_and_Wholesome,2,2,20.15,73,0,0.0,0,0,0,17,5.0,2.5,100,0,
HF-00335,2023-07-26,organic,free_first_box,Veggie,3,4,58.65,76,5,0.06,0,0,0,16,4.8,3.7,82,0,
HF-00336,2024-05-30,paid_social,free_first_box,Classic,5,2,52.45,22,7,0.3,3,3,2,5,4.6,3.3,100,1,16
HF-00337,2022-01-02,paid_social,50_percent,Classic,2,4,36.93,40,20,0.5,3,3,0,9,4.1,3.8,-7,0,
HF-00338,2024-06-15,paid_social,30_percent,Pescatarian,2,4,37.64,63,15,0.25,1,1,1,17,4.4,2.8,60,0,
HF-00339,2022-10-31,paid_social,50_percent,Classic,4,4,80.81,38,9,0.25,2,2,1,10,5.0,2.4,40,1,24
HF-00340,2022-09-11,paid_social,30_percent,Fit_and_Wholesome,5,2,47.58,17,8,0.47,1,3,2,6,4.6,2.5,64,0,
HF-00341,2023-10-14,organic,30_percent,Fit_and_Wholesome,2,4,37.52,72,0,0.0,0,0,0,17,5.0,2.6,94,0,
HF-00342,2023-03-29,influencer,50_percent,Classic,3,2,30.19,36,14,0.38,1,3,2,0,4.4,2.9,72,1,20
HF-00343,2022-02-06,influencer,none,Classic,3,4,57.77,82,2,0.02,1,0,0,20,4.8,2.2,81,0,
HF-00344,2022-06-09,organic,none,Veggie,3,2,29.67,100,0,0.0,0,0,0,16,5.0,3.3,83,0,
HF-00345,2022-01-09,paid_social,none,Classic,4,2,38.52,48,2,0.05,0,1,1,12,5.0,3.3,100,0,
HF-00346,2022-08-21,paid_social,30_percent,Classic,2,2,18.24,49,10,0.21,2,2,2,7,4.5,3.5,19,1,36
HF-00347,2022-04-09,paid_social,none,Classic,2,2,15.76,63,10,0.16,2,1,0,15,4.6,3.5,76,0,
HF-00348,2023-10-21,paid_social,free_first_box,Classic,2,2,20.24,1,0,0.46,2,3,2,5,4.1,3.3,42,0,
HF-00349,2024-03-26,referral,30_percent,Veggie,2,2,17.47,53,0,0.0,0,2,1,16,5.0,2.7,100,0,
HF-00350,2022-07-27,referral,none,Pescatarian,2,2,19.62,74,9,0.12,0,1,1,13,4.7,2.5,100,0,
HF-00351,2022-05-11,paid_social,30_percent,Classic,2,4,38.9,30,9,0.29,2,3,2,9,4.7,2.3,100,0,
HF-00352,2023-02-08,paid_social,free_first_box,Family,4,2,39.51,44,8,0.19,2,2,1,8,2.6,3.7,-77,1,42
HF-00353,2022-06-01,influencer,50_percent,Family,2,2,19.66,59,8,0.14,2,2,1,10,4.7,2.1,64,0,
HF-00354,2022-02-23,organic,30_percent,Family,5,2,50.29,75,2,0.02,0,1,0,15,4.7,2.7,84,0,
HF-00355,2022-04-30,paid_social,free_first_box,Pescatarian,3,4,58.42,20,9,0.44,2,3,2,4,3.8,2.4,12,0,
HF-00356,2023-11-04,influencer,30_percent,Classic,3,2,32.43,32,7,0.23,2,2,1,12,5.0,2.3,47,1,26
HF-00357,2023-09-20,tv_ad,30_percent,Classic,2,2,16.27,69,10,0.14,0,0,0,16,4.7,3.6,53,1,50
HF-00358,2023-08-10,paid_social,30_percent,Veggie,2,2,19.51,42,4,0.1,0,2,0,12,4.9,3.8,17,0,
HF-00359,2023-09-17,paid_social,30_percent,Veggie,3,2,31.61,45,8,0.17,1,1,1,13,4.9,2.1,82,1,29
HF-00360,2023-02-24,referral,30_percent,Pescatarian,3,2,30.89,90,0,0.0,0,0,0,16,4.6,3.0,100,0,
HF-00361,2023-02-26,tv_ad,50_percent,Family,4,2,37.97,35,8,0.22,0,1,1,8,4.1,2.4,48,0,
HF-00362,2022-04-14,influencer,30_percent,Veggie,4,4,78.22,54,20,0.37,2,1,2,5,4.9,2.1,95,1,30
HF-00363,2024-05-01,paid_social,50_percent,Classic,3,2,27.93,16,9,0.55,1,3,1,12,4.5,3.9,26,1,10
HF-00364,2022-09-11,paid_social,none,Classic,3,2,31.14,29,11,0.39,0,3,1,2,4.9,1.8,92,0,
HF-00365,2022-08-15,referral,30_percent,Classic,4,2,38.44,88,0,0.0,1,0,1,22,5.0,1.4,87,0,
HF-00366,2022-04-22,referral,50_percent,Veggie,3,2,30.45,49,12,0.25,1,1,1,12,5.0,2.1,99,0,
HF-00367,2023-05-25,paid_social,free_first_box,Veggie,5,4,100.33,1,1,0.53,3,3,3,2,4.1,2.4,48,1,1
HF-00368,2023-04-18,influencer,30_percent,Fit_and_Wholesome,4,2,44.66,67,0,0.0,1,0,0,9,3.7,2.7,12,0,
HF-00369,2022-04-09,organic,50_percent,Veggie,2,4,40.55,66,12,0.18,1,0,1,13,5.0,1.6,56,0,
HF-00370,2022-06-02,influencer,30_percent,Pescatarian,3,4,58.26,64,11,0.17,2,0,1,15,4.9,2.8,87,0,
HF-00371,2024-05-10,influencer,none,Veggie,3,2,27.02,94,0,0.0,0,1,0,20,4.9,3.8,80,0,
HF-00372,2024-06-14,organic,none,Pescatarian,4,4,79.29,92,1,0.01,1,0,0,22,5.0,2.7,100,0,
HF-00373,2024-05-27,referral,30_percent,Classic,3,2,29.7,51,9,0.18,2,2,0,4,4.2,2.4,96,1,32
HF-00374,2022-12-04,organic,30_percent,Pescatarian,4,4,75.42,85,1,0.01,0,0,0,19,5.0,2.9,77,0,
HF-00375,2023-12-07,paid_social,30_percent,Fit_and_Wholesome,2,2,18.53,51,7,0.13,1,2,2,10,5.0,2.5,87,0,
HF-00376,2024-04-01,organic,50_percent,Classic,2,2,20.55,50,10,0.2,1,2,1,12,5.0,2.5,95,0,
HF-00377,2022-06-12,paid_social,none,Classic,2,2,18.9,61,7,0.11,0,0,2,15,4.3,2.6,86,0,
HF-00378,2023-12-21,organic,50_percent,Pescatarian,3,2,31.88,63,7,0.1,0,0,0,16,4.7,2.8,42,0,
HF-00379,2023-11-12,paid_social,30_percent,Classic,3,2,26.82,51,18,0.35,3,2,1,5,4.1,2.7,2,1,47
HF-00380,2022-06-10,paid_social,50_percent,Veggie,3,2,31.29,37,8,0.22,2,3,1,10,4.2,2.3,4,1,26
HF-00381,2023-08-03,paid_social,50_percent,Classic,3,2,31.77,64,10,0.15,2,1,1,16,3.8,4.3,9,0,
HF-00382,2024-03-11,paid_social,30_percent,Fit_and_Wholesome,2,2,21.87,21,5,0.22,1,2,2,11,4.0,3.3,20,1,7
HF-00383,2023-02-02,organic,30_percent,Pescatarian,2,2,16.83,64,0,0.0,1,1,1,17,4.5,2.1,96,0,
HF-00384,2022-10-04,organic,50_percent,Classic,4,2,40.55,51,16,0.31,1,2,0,10,5.0,2.8,87,1,36
HF-00385,2024-03-26,referral,free_first_box,Classic,3,2,28.6,83,0,0.0,0,0,0,23,4.9,2.2,52,0,
HF-00386,2023-05-19,paid_social,30_percent,Family,3,2,27.13,47,5,0.11,1,1,1,8,5.0,2.7,92,1,25
HF-00387,2024-06-14,paid_social,none,Fit_and_Wholesome,4,2,39.09,78,0,0.0,0,0,0,19,4.8,3.0,79,0,
HF-00388,2023-01-27,paid_social,free_first_box,Pescatarian,4,2,38.11,53,8,0.16,1,2,2,7,3.1,4.0,-19,0,
HF-00389,2022-05-15,paid_social,30_percent,Classic,2,2,21.8,46,3,0.06,1,1,1,9,4.4,3.2,75,1,39
HF-00390,2022-07-14,influencer,50_percent,Classic,3,4,60.91,52,12,0.23,1,1,0,15,3.9,2.8,41,1,31
HF-00391,2023-02-05,paid_social,30_percent,Classic,4,2,37.62,44,8,0.17,1,2,1,11,4.0,3.5,44,0,
HF-00392,2023-10-02,paid_social,none,Fit_and_Wholesome,4,2,38.47,82,0,0.0,1,1,0,18,5.0,2.2,90,0,
HF-00393,2022-02-02,paid_social,50_percent,Classic,4,2,39.16,50,7,0.13,1,3,1,11,5.0,2.8,69,0,
HF-00394,2023-11-19,paid_social,50_percent,Classic,2,2,19.82,56,11,0.2,2,2,0,5,4.2,2.7,4,0,
HF-00395,2023-04-05,referral,30_percent,Classic,2,2,21.97,95,0,0.0,1,0,0,22,5.0,2.6,100,0,
HF-00396,2024-06-01,organic,50_percent,Classic,3,2,31.32,59,0,0.0,2,2,0,14,5.0,3.4,100,0,
HF-00397,2023-04-15,paid_social,50_percent,Fit_and_Wholesome,4,2,40.02,49,16,0.32,1,3,2,11,3.5,3.8,-3,1,46
HF-00398,2023-01-10,paid_social,50_percent,Classic,3,2,29.42,30,8,0.25,1,0,2,8,4.7,3.7,11,0,
HF-00399,2022-01-22,paid_social,none,Fit_and_Wholesome,2,4,36.37,42,7,0.17,2,2,1,8,5.0,3.2,100,0,
HF-00400,2024-01-20,paid_social,50_percent,Family,4,2,42.5,26,10,0.4,1,2,2,8,4.2,2.7,58,1,8
HF-00401,2023-11-01,paid_social,50_percent,Classic,2,2,19.07,48,5,0.1,2,1,1,8,5.0,2.3,57,1,33
HF-00402,2022-02-07,tv_ad,50_percent,Fit_and_Wholesome,2,4,43.03,90,0,0.0,0,0,0,23,5.0,1.5,85,0,
HF-00403,2022-08-18,organic,50_percent,Family,2,2,20.35,55,19,0.35,2,3,2,8,4.9,2.0,72,0,
HF-00404,2022-12-31,referral,30_percent,Family,3,4,63.93,67,0,0.0,0,0,0,20,5.0,2.6,87,0,
HF-00405,2023-07-17,referral,50_percent,Classic,3,4,61.09,71,8,0.11,1,0,0,19,4.9,1.4,64,0,
HF-00406,2023-03-14,referral,50_percent,Classic,3,2,27.08,73,4,0.06,0,0,0,23,5.0,2.7,70,0,
HF-00407,2024-02-15,referral,none,Classic,2,2,18.73,87,0,0.0,0,0,0,15,5.0,2.8,100,0,
HF-00408,2022-10-10,organic,50_percent,Fit_and_Wholesome,2,4,39.58,66,9,0.13,2,1,1,13,4.9,1.7,76,1,23
HF-00409,2022-01-27,organic,30_percent,Fit_and_Wholesome,2,4,38.17,86,0,0.0,0,0,0,16,5.0,3.1,100,0,
HF-00410,2022-08-14,paid_social,50_percent,Fit_and_Wholesome,3,4,59.13,49,2,0.04,1,2,2,5,4.5,2.7,44,0,
HF-00411,2022-10-04,referral,30_percent,Classic,2,2,17.23,91,0,0.0,0,1,0,17,4.5,1.5,100,0,
HF-00412,2024-03-08,referral,50_percent,Classic,3,2,29.95,70,1,0.02,0,0,0,19,5.0,1.6,97,0,
HF-00413,2023-09-01,influencer,free_first_box,Veggie,2,4,40.39,25,5,0.2,0,3,1,6,3.8,3.1,5,0,
HF-00414,2022-10-11,organic,50_percent,Veggie,2,2,17.95,60,11,0.18,1,2,0,7,4.7,2.6,99,1,54
HF-00415,2024-05-28,referral,free_first_box,Fit_and_Wholesome,2,4,43.8,85,8,0.09,1,1,0,8,5.0,2.5,84,0,
HF-00416,2023-04-26,paid_social,free_first_box,Classic,2,2,20.09,23,10,0.44,2,3,1,12,3.6,3.7,9,1,21
HF-00417,2023-03-29,organic,none,Classic,3,4,58.25,94,0,0.0,0,1,0,22,4.7,2.7,94,0,
HF-00418,2024-04-08,paid_social,50_percent,Classic,3,2,26.68,53,7,0.14,1,1,0,15,3.7,2.6,32,0,
HF-00419,2024-03-26,paid_social,50_percent,Classic,4,2,40.04,12,4,0.33,3,3,3,2,3.9,2.8,13,0,
HF-00420,2023-10-21,paid_social,free_first_box,Classic,2,4,39.4,10,3,0.28,1,4,1,0,4.7,4.0,-37,1,5
HF-00421,2023-05-31,organic,30_percent,Classic,2,2,21.53,33,8,0.24,2,2,2,10,4.6,1.8,100,0,
HF-00422,2023-07-01,paid_social,free_first_box,Classic,3,2,29.65,20,6,0.32,3,3,1,0,3.3,3.6,-47,1,8
HF-00423,2022-07-11,paid_social,50_percent,Classic,4,2,37.53,12,4,0.34,3,3,1,9,5.0,3.0,46,0,
HF-00424,2022-02-18,influencer,50_percent,Classic,3,4,63.22,40,7,0.17,1,1,1,15,3.9,3.9,-21,0,
HF-00425,2023-05-27,paid_social,none,Fit_and_Wholesome,3,4,60.75,42,4,0.11,2,2,1,10,4.9,2.6,64,0,
HF-00426,2022-01-17,referral,30_percent,Classic,3,2,29.43,86,6,0.07,0,0,0,17,4.7,1.9,100,0,
